country,activity,year,month,date,state,region,district,school_type,treatment,treat_phase,urban,student_id,grade,level,female,class_size,multigrade,age,language,clpm,clspm,csspm,cwpm,cnonwpm,unt_orf,orf,letter_score,letter_score_pcnt,letter_time_remain,letter_attempted,letter_attempted_pcnt,letter_sound_score,letter_sound_score_pcnt,letter_sound_time_remain,letter_sound_attempted,letter_sound_attempted_pcnt,fam_word_score,fam_word_score_pcnt,fam_word_time_remain,fam_word_attempted,fam_word_attempted_pcnt,oral_read_score,oral_read_score_pcnt,oral_read_time_remain,oral_read_attempted,oral_read_attempted_pcnt,read_comp_score,read_comp_score_pcnt,read_comp_attempted,read_comp_attempted_pcnt,unt_oral_read_score,unt_oral_read_score_pcnt,unt_oral_read_time_remain,unt_oral_read_attempted,unt_oral_read_attempted_pcnt,unt_read_comp_score,unt_read_comp_score_pcnt,unt_read_comp_attempted,unt_read_comp_attempted_pcnt,list_comp_score,list_comp_score_pcnt,list_comp_attempted,list_comp_attempted_pcnt,pa_num_sound_score,pa_num_sound_score_pcnt,pa_num_sound_attempted,pa_num_sound_attempted_pcnt,pa_phon_sound_score,pa_phon_sound_score_pcnt,pa_phon_sound_attempted,pa_phon_sound_attempted_pcnt,pa_diff_init_sound_score,pa_diff_init_sound_score_pcnt,pa_diff_init_sound_attempted,pa_diff_init_sound_attempted_pcnt,pa_init_sound_score,pa_init_sound_score_pcnt,pa_init_sound_attempted,pa_init_sound_attempted_pcnt,syllable_sound_score,syllable_sound_score_pcnt,syllable_sound_time_remain,syllable_sound_attempted,syllable_sound_attempted_pcnt,vocab_word_score,vocab_word_attempted,eq_orf,eq_oral_read_score,eq_oral_read_score_pcnt,eq_oral_read_attempted,eq_oral_read_attempted_pcnt,final_weight,strata1,strata2,strata3,strata4,strata5,fpc1,fpc2,fpc3,fpc4,fpc5,su1,su2,su3,su4,su5,wt1,wt2,wt3,wt4,wt5,cot_score,cot_attempted,cot_attempted_pcnt,invent_word_score,invent_word_score_pcnt,invent_word_time_remain,invent_word_attempted,invent_word_attempted_pcnt,eq_read_comp_score,eq_read_comp_score_pcnt,eq_read_comp_attempted,eq_read_comp_attempted_pcnt,cohort,intervention,encrypted_school_code
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4073303,2,,Female,,No,9,Afan Oromo,0,,,0,0,,0,0,0,45,10,0,,,,,,0,0,45,5,0,0,0,42,6,0,0,0,0,0,,,,,,,,,,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624158561,5,1,1,,,301,22,1676,,,407,,,,,56.77000046,2.25999999,3,,,,,,0,0,45,5,0,,,,,,,30de30e8f1d37f9ec4e1aada05266460
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4052514,2,,Female,,No,10,Afan Oromo,47,,,22,14,,31,47,0.469999999,0,56,0.839285731,,,,,,22,0.439999998,0,27,0.814814806,31,0.508196712,0,42,0.738095224,1,0.166666672,4,0.25,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9782902,5,1,1,,,301,37,1676,,,405,,,,,15.03999996,12.28999996,6.599999905,,,,,,14,0.280000001,0,22,0.636363626,,,,,,,c5d265c47b352db6bbff1225170dc692
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4084027,3,,Female,,No,10,Afan Oromo,31,,,0,0,,0,31,0.310000002,0,37,0.837837815,,,,,,0,0,45,5,0,0,0,42,6,0,0,0,0,0,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.410971075,5,1,3,,,301,20,1668,,,408,,,,,35.77000046,3.390000105,2.089999914,,,,,,0,0,45,5,0,,,,,,,45575a2771a37b07d3d831c48d4d6592
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4052103,2,,Female,,No,9,Afan Oromo,0,,,0,0,,0,0,0,30,10,0,,,,,,0,0,25,5,0,0,0,20,5,0,0,0,0,0,,,,,,,,,,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386321932,5,1,1,,,301,37,1676,,,405,,,,,15.03999996,10.56000042,1.5,,,,,,0,0,35,5,0,,,,,,,3153365c6d0d788d7ec5345651072416
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4062635,3,,Male,,No,13,Afan Oromo,40,,,18,15,,26,40,0.400000006,0,45,0.888888896,,,,,,18,0.360000014,0,22,0.818181813,26,0.426229507,0,31,0.838709652,2,0.333333343,3,0.666666687,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.576348424,5,1,4,,,301,52,1601,,,406,,,,,17.97999954,9.829999924,5.5,,,,,,15,0.300000012,0,19,0.789473712,,,,,,,5d99c25720198512d764acef41842f23
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Control,Baseline,Rural,13102729,3,,Female,,No,12,Afan Oromo,38,,,0,0,,0,38,0.379999995,0,43,0.883720934,,,,,,0,0,45,5,0,0,0,40,6,0,0,0,0,0,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.420399219,13,1,3,,,1,12,730,,,1310,,,,,1,0.899999976,1.899999976,,,,,,0,0,45,5,0,,,,,,,4d1cfb10e17ecc6a7a8aa26fa6a550dd
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4031234,3,,Male,,No,10,Afan Oromo,108,,,38,27,,41,99,0.99000001,5,100,0.99000001,,,,,,38,0.75999999,0,39,0.974358976,41,0.672131121,0,42,0.976190448,3,0.5,4,0.75,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.772197008,5,1,4,,,301,49,1601,,,403,,,,,15.10999966,5.730000019,5.5,,,,,,27,0.540000021,0,28,0.964285731,,,,,,,294b56c0f61be040cce08e5b43852501
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4084019,2,,Male,,No,10,Afan Oromo,67,,,21,21,,29,67,0.670000017,0,70,0.95714283,,,,,,21,0.419999987,0,25,0.839999974,29,0.475409836,0,31,0.935483873,1,0.166666672,3,0.333333343,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51125592,5,1,2,,,301,20,1562,,,408,,,,,35.77000046,3.390000105,2.599999905,,,,,,21,0.419999987,0,28,0.75,,,,,,,45575a2771a37b07d3d831c48d4d6592
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4084016,2,,Male,,No,8,Afan Oromo,70,,,33,24,,38,70,0.699999988,0,81,0.864197552,,,,,,33,0.660000026,0,34,0.970588207,38,0.622950792,0,38,1,1,0.166666672,3,0.333333343,,,,,,,,,,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51125592,5,1,2,,,301,20,1562,,,408,,,,,35.77000046,3.390000105,2.599999905,,,,,,24,0.479999989,0,25,0.959999979,,,,,,,45575a2771a37b07d3d831c48d4d6592
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4084014,2,,Male,,No,9,Afan Oromo,12,,,0,0,,0,12,0.119999997,0,22,0.545454562,,,,,,0,0,42,5,0,0,0,38,6,0,0,0,0,0,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51125592,5,1,2,,,301,20,1562,,,408,,,,,35.77000046,3.390000105,2.599999905,,,,,,0,0,40,5,0,,,,,,,45575a2771a37b07d3d831c48d4d6592
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Oromiya,,,Full treatment,Baseline,Rural,4135314,2,,Male,,No,8,Afan Oromo,11,,,0,0,,4,11,0.109999999,0,24,0.458333343,,,,,,0,0,38,5,0,4,6.56E-02,0,17,0.235294119,0,0,2,0,,,,,,,,,,3,0.5,6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356570393,6,1,2,,,98,1,1087,,,413,,,,,1,1,6.5,,,,,,0,0,35,5,0,,,,,,,a6c5e7f2eb54de697cf245a72a57e316
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4084010,2,,Female,,No,8,Afan Oromo,0,,,0,0,,0,0,0,0,10,0,,,,,,0,0,45,5,0,0,0,42,6,0,0,0,0,0,,,,,,,,,,2,0.333333343,6,0.333333343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452264816,5,1,1,,,301,20,1676,,,408,,,,,35.77000046,3.390000105,2.299999952,,,,,,0,0,45,5,0,,,,,,,45575a2771a37b07d3d831c48d4d6592
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Oromiya,,,Full treatment,Baseline,Rural,4135316,2,,Male,,No,9,Afan Oromo,17,,,9.375,0,,2.068965435,17,0.170000002,0,32,0.53125,,,,,,5,0.100000001,28,5,1,1,0.016393442,31,6,0.166666672,,,,,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356570393,6,1,2,,,98,1,1087,,,413,,,,,1,1,6.5,,,,,,0,0,32,5,0,,,,,,,a6c5e7f2eb54de697cf245a72a57e316
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4084007,2,,Female,,No,11,Afan Oromo,49,,,10,0,,15,49,0.49000001,0,50,0.980000019,,,,,,10,0.200000003,0,17,0.588235319,15,0.245901644,0,22,0.681818187,1,0.166666672,2,0.5,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452264816,5,1,1,,,301,20,1676,,,408,,,,,35.77000046,3.390000105,2.299999952,,,,,,0,0,0,5,0,,,,,,,45575a2771a37b07d3d831c48d4d6592
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Urban,13040901,3,,Female,,No,8,Afan Oromo,99.66101837,,,37,30,,43,98,0.980000019,1,99,0.98989898,,,,,,37,0.74000001,0,44,0.840909064,43,0.704918027,0,43,1,3,0.5,4,0.75,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417357057,14,1,3,,,1,1,159,,,1311,,,,,1,1,2.700000048,,,,,,30,0.600000024,0,35,0.857142866,,,,,,,c9d0d465516119f7349e493f38154410
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4073325,3,,Female,,No,8,Afan Oromo,65,,,33,22,,29,65,0.649999976,0,75,0.866666675,,,,,,33,0.660000026,0,33,1,29,0.475409836,0,31,0.935483873,2,0.333333343,3,0.666666687,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.686574399,5,1,3,,,301,22,1668,,,407,,,,,56.77000046,2.25999999,3.299999952,,,,,,22,0.439999998,0,23,0.956521749,,,,,,,30de30e8f1d37f9ec4e1aada05266460
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4084004,2,,Female,,No,8,Afan Oromo,24,,,0,0,,0,24,0.239999995,0,50,0.479999989,,,,,,0,0,43,5,0,0,0,39,6,0,0,0,0,0,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452264816,5,1,1,,,301,20,1676,,,408,,,,,35.77000046,3.390000105,2.299999952,,,,,,0,0,44,5,0,,,,,,,45575a2771a37b07d3d831c48d4d6592
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4031512,2,,Male,,No,9,Afan Oromo,69,,,37,19,,35,69,0.689999998,0,71,0.971830964,,,,,,37,0.74000001,0,44,0.840909064,35,0.573770463,0,39,0.897435904,2,0.333333343,3,0.666666687,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.377531767,5,1,2,,,301,49,1562,,,403,,,,,15.10999966,18.73999977,3,,,,,,19,0.379999995,0,24,0.791666687,,,,,,,b4d4065acb97ffbb9987f159f983c134
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4084002,2,,Female,,No,8,Afan Oromo,32,,,0,0,,0,32,0.319999993,0,41,0.780487776,,,,,,0,0,42,5,0,0,0,40,6,0,0,0,0,0,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452264816,5,1,1,,,301,20,1676,,,408,,,,,35.77000046,3.390000105,2.299999952,,,,,,0,0,44,5,0,,,,,,,45575a2771a37b07d3d831c48d4d6592
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4083706,2,,Female,,No,10,Afan Oromo,40,,,0,0,,0,40,0.400000006,0,49,0.816326559,,,,,,0,0,45,5,0,0,0,42,6,0,0,0,0,0,,,,,,,,,,3,0.5,6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383528918,5,1,1,,,301,20,1676,,,408,,,,,35.77000046,2.279999971,2.900000095,,,,,,0,0,46,5,0,,,,,,,f83b1457eadf0ceb6e8c3a2873b34c06
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4083939,3,,Male,,No,15,Afan Oromo,42,,,35,15,,50,42,0.419999987,0,45,0.933333337,,,,,,35,0.699999988,0,37,0.945945919,50,0.819672108,0,50,1,4,0.666666687,4,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594435036,5,1,4,,,301,20,1601,,,408,,,,,35.77000046,7.320000172,1.399999976,,,,,,15,0.300000012,0,24,0.625,,,,,,,e6304c31ed8bc4ef7404be2b9a0b7711
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Rural,13103407,3,,Female,,No,17,Afan Oromo,40,,,0,0,,0,40,0.400000006,0,45,0.888888896,,,,,,0,0,36,5,0,0,0,24,6,0,0,0,0,0,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154576689,14,1,3,,,1,1,159,,,1311,,,,,1,1,1,,,,,,0,0,36,5,0,,,,,,,069f4980cc28971c4b2c03992650fe3a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4083936,3,,Male,,No,9,Afan Oromo,19,,,0,0,,0,19,0.189999998,0,30,0.633333325,,,,,,0,0,40,5,0,0,0,42,6,0,0,0,0,0,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594435036,5,1,4,,,301,20,1601,,,408,,,,,35.77000046,7.320000172,1.399999976,,,,,,0,0,45,5,0,,,,,,,e6304c31ed8bc4ef7404be2b9a0b7711
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4083935,3,,Male,,No,11,Afan Oromo,79,,,50,32,,63.10344696,79,0.790000021,0,80,0.987500012,,,,,,50,1,0,50,1,61,1,2,61,1,6,1,6,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594435036,5,1,4,,,301,20,1601,,,408,,,,,35.77000046,7.320000172,1.399999976,,,,,,32,0.639999986,0,32,1,,,,,,,e6304c31ed8bc4ef7404be2b9a0b7711
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4083934,3,,Male,,No,10,Afan Oromo,30,,,0,0,,0,30,0.300000012,0,38,0.789473712,,,,,,0,0,45,5,0,0,0,42,6,0,0,0,0,0,,,,,,,,,,2,0.333333343,6,0.333333343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594435036,5,1,4,,,301,20,1601,,,408,,,,,35.77000046,7.320000172,1.399999976,,,,,,0,0,44,5,0,,,,,,,e6304c31ed8bc4ef7404be2b9a0b7711
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4020613,2,,Male,,No,8,Afan Oromo,74,,,16,8,,33,74,0.74000001,0,78,0.948717952,,,,,,16,0.319999993,0,30,0.533333361,33,0.540983617,0,43,0.767441869,3,0.5,4,0.75,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423735738,5,1,2,,,301,45,1562,,,402,,,,,28.63999939,6.860000134,1.330000043,,,,,,8,0.159999996,0,20,0.400000006,,,,,,,b1b3f7c1e8c18ec5652a8491959e6965
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Oromiya,,,Full treatment,Baseline,Rural,4135320,3,,Male,,Yes,18,Afan Oromo,89,,,44,20,,30,89,0.889999986,0,92,0.967391312,,,,,,44,0.879999995,0,46,0.956521749,30,0.491803288,0,31,0.967741907,3,0.5,3,1,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312684774,6,1,4,,,98,1,1187,,,413,,,,,1,1,5.699999809,,,,,,20,0.400000006,0,21,0.952380955,,,,,,,a6c5e7f2eb54de697cf245a72a57e316
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Urban,4031434,3,,Male,,No,11,Afan Oromo,88,,,44.48275757,12,,52,88,0.879999995,0,89,0.988764048,,,,,,43,0.860000014,2,50,0.860000014,52,0.852459013,0,57,0.912280679,3,0.5,5,0.600000024,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.362441331,5,1,4,,,301,49,1601,,,403,,,,,15.10999966,3.440000057,4.300000191,,,,,,12,0.239999995,0,24,0.5,,,,,,,9b9595f41dc5ffb724030b63d4d41e85
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4083930,3,,Female,,No,10,Afan Oromo,57,,,42,21,,59,57,0.569999993,0,58,0.982758641,,,,,,42,0.839999974,0,42,1,59,0.967213094,0,59,1,6,1,6,1,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806733251,5,1,3,,,301,20,1668,,,408,,,,,35.77000046,7.320000172,1.899999976,,,,,,21,0.419999987,0,23,0.913043499,,,,,,,e6304c31ed8bc4ef7404be2b9a0b7711
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4021038,3,,Female,,No,10,Afan Oromo,45,,,24,14,,20,45,0.449999988,0,50,0.899999976,,,,,,24,0.479999989,0,29,0.827586234,20,0.327868849,0,27,0.740740716,0,0,3,0,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.579185486,5,1,3,,,301,45,1668,,,402,,,,,28.63999939,29.29999924,4.099999905,,,,,,14,0.280000001,0,24,0.583333313,,,,,,,8eb458036e4268e33cba1199e4a102d3
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4083927,3,,Female,,No,12,Afan Oromo,63,,,19,0,,21,63,0.629999995,0,64,0.984375,,,,,,19,0.379999995,0,24,0.791666687,21,0.344262302,0,22,0.954545438,1,0.166666672,2,0.5,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806733251,5,1,3,,,301,20,1668,,,408,,,,,35.77000046,7.320000172,1.899999976,,,,,,0,0,45,5,0,,,,,,,e6304c31ed8bc4ef7404be2b9a0b7711
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Urban,13113201,2,,Female,,No,9,Afan Oromo,106.9090881,,,52.63158035,35,,64.36363983,98,0.980000019,5,99,0.98989898,,,,,,50,1,3,50,1,59,0.967213094,5,61,0.967213094,6,1,6,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324611008,14,1,1,,,1,1,171,,,1311,,,,,1,1,2.099999905,,,,,,35,0.699999988,0,35,1,,,,,,,1cbbc7f891d841e23223e3cac82cee67
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4083925,3,,Female,,No,10,Afan Oromo,39,,,15,0,,22,39,0.389999986,0,40,0.975000024,,,,,,15,0.300000012,0,17,0.882352948,22,0.360655725,0,25,0.879999995,2,0.333333343,2,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806733251,5,1,3,,,301,20,1668,,,408,,,,,35.77000046,7.320000172,1.899999976,,,,,,0,0,45,5,0,,,,,,,e6304c31ed8bc4ef7404be2b9a0b7711
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Urban,4010331,3,,Male,,No,15,Afan Oromo,57,,,19,14,,14,57,0.569999993,0,66,0.863636374,,,,,,19,0.379999995,0,25,0.75999999,14,0.229508191,0,26,0.538461566,2,0.333333343,2,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.106956244,5,1,4,,,301,13,1601,,,401,,,,,14.05000019,18.94000053,7.199999809,,,,,,14,0.280000001,0,19,0.736842096,,,,,,,00de64c444996e1691aac6e54f3457e4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Oromiya,,,Full treatment,Baseline,Rural,4135332,3,,Female,,No,8,Afan Oromo,8,,,0,0,,0,8,8.00E-02,0,22,0.363636374,,,,,,0,0,36,5,0,0,0,40,6,0,0,0,0,0,,,,,,,,,,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296227723,6,1,3,,,98,1,1152,,,413,,,,,1,1,5.400000095,,,,,,0,0,42,5,0,,,,,,,a6c5e7f2eb54de697cf245a72a57e316
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Control,Baseline,Rural,13102708,2,,Female,,No,10,Afan Oromo,28,,,0,0,,0,28,0.280000001,0,32,0.875,,,,,,0,0,44,5,0,0,0,41,6,0,0,0,0,0,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.464651763,13,1,1,,,1,12,726,,,1310,,,,,1,0.899999976,2.099999905,,,,,,0,0,45,5,0,,,,,,,4d1cfb10e17ecc6a7a8aa26fa6a550dd
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4083921,3,,Female,,No,12,Afan Oromo,53,,,20,13,,21,53,0.529999971,0,60,0.883333325,,,,,,20,0.400000006,0,24,0.833333313,21,0.344262302,0,25,0.839999974,1,0.166666672,2,0.5,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806733251,5,1,3,,,301,20,1668,,,408,,,,,35.77000046,7.320000172,1.899999976,,,,,,13,0.25999999,0,16,0.8125,,,,,,,e6304c31ed8bc4ef7404be2b9a0b7711
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Rural,13102914,3,,Male,,No,9,Afan Oromo,61,,,40,33,,52,61,0.610000014,0,67,0.910447776,,,,,,40,0.800000012,0,45,0.888888896,52,0.852459013,0,56,0.928571403,6,1,6,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262780368,14,1,4,,,1,1,231,,,1311,,,,,1,1,1.700000048,,,,,,33,0.660000026,0,39,0.846153855,,,,,,,f782c537bb580045487106f3d23c5324
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Oromiya,,,Full treatment,Baseline,Rural,4135325,2,,Male,,No,10,Afan Oromo,35,,,35,12,,39,35,0.349999994,0,40,0.875,,,,,,35,0.699999988,0,36,0.972222209,39,0.639344275,0,39,1,1,0.166666672,3,0.333333343,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356570393,6,1,2,,,98,1,1087,,,413,,,,,1,1,6.5,,,,,,12,0.239999995,0,20,0.600000024,,,,,,,a6c5e7f2eb54de697cf245a72a57e316
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4083912,2,,Male,,No,8,Afan Oromo,21,,,0,0,,0,21,0.209999993,0,29,0.724137902,,,,,,0,0,45,5,0,0,0,42,6,0,0,0,0,0,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764273584,5,1,2,,,301,20,1562,,,408,,,,,35.77000046,7.320000172,1.799999952,,,,,,0,0,45,5,0,,,,,,,e6304c31ed8bc4ef7404be2b9a0b7711
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Oromiya,,,Full treatment,Baseline,Rural,4135326,3,,Female,,No,11,Afan Oromo,21,,,7,0,,5,21,0.209999993,0,26,0.807692289,,,,,,7,0.140000001,0,14,0.5,5,8.20E-02,0,10,0.5,0,0,1,0,,,,,,,,,,3,0.5,6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296227723,6,1,3,,,98,1,1152,,,413,,,,,1,1,5.400000095,,,,,,0,0,30,5,0,,,,,,,a6c5e7f2eb54de697cf245a72a57e316
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4031313,2,,Male,,No,9,Afan Oromo,103.1578979,,,60,22,,60,98,0.980000019,3,100,0.980000019,,,,,,50,1,10,50,1,60,0.983606577,0,61,0.983606577,4,0.666666687,6,0.666666687,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.646646082,5,1,2,,,301,49,1562,,,403,,,,,15.10999966,4.630000114,5.699999809,,,,,,22,0.439999998,0,25,0.879999995,,,,,,,b6ac235b7cd5bd2bd5908f9b36076dd1
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Urban,13113230,3,,Female,,No,10,Afan Oromo,94,,,36,25,,38,94,0.939999998,0,95,0.989473701,,,,,,36,0.720000029,0,39,0.923076928,38,0.622950792,0,41,0.926829278,3,0.5,4,0.75,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293695688,14,1,3,,,1,1,159,,,1311,,,,,1,1,1.899999976,,,,,,25,0.5,0,30,0.833333313,,,,,,,1cbbc7f891d841e23223e3cac82cee67
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Oromiya,,,Full treatment,Baseline,Rural,4135329,2,,Female,,No,10,Afan Oromo,0,,,0,0,,2.400000095,0,0,38,9,0,,,,,,0,0,35,5,0,1,0.016393442,35,11,9.09E-02,,,,,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329141885,6,1,1,,,98,1,1113,,,413,,,,,1,1,6,,,,,,0,0,30,5,0,,,,,,,a6c5e7f2eb54de697cf245a72a57e316
